ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693325409421345949,0.27430784714259837,-0.2502638990196315,0.6996046883413428,-2.099693451591445,0.2781156218928784,0.7074466661294874,0.4494280063918363,0.6424723280870472,0.5084131333140519,0.4465602969732885,1328,110,1554,194,1650,445,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.45,0.499999999982367,0.45000000002297
1693325459030847549,0.35890033383918885,-0.250101604636804,0.670421606008857,-2.3070216395562744,0.365755486410639,0.6805378091168048,0.5408876959376148,0.6373503097053149,0.6053346179301422,0.44747739783364665,1443,145,1673,202,1779,445,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.45,0.600000000133367,0.449999999437495
1693325510310394049,0.4043537196723458,-0.25000746077189134,0.6260944727587332,-2.3526769702235373,0.41293011614506164,0.6355907706182777,0.5866096853206817,0.5958430702740978,0.6533990273955923,0.40943392996114825,1507,202,1736,255,1847,496,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.45,0.648579866656379,0.412501689953871
1693325562425359488,-0.3584953267271253,-0.25027166469082374,0.6804731723991693,2.352929935942468,-0.3632885441679057,0.6848196715710398,-0.5388621675166297,0.6703139650179798,-0.6565697883521779,0.517401368069742,483,126,246,141,64,335,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.55,-0.676619152938417,0.527226611019679
1693325600843300819,-0.2871143394062344,-0.2503554398048367,0.7205328462117957,2.260898873253112,-0.29301274294691776,0.7250644650502551,-0.4684903624003532,0.6959262759449255,-0.5815662260799405,0.534116594368613,579,77,343,110,170,314,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.55,-0.599999999241025,0.549999999333605
1693325649784733295,-0.19578897157343,-0.25028991103489834,0.7443756238029412,2.128118057300109,-0.19998443784893327,0.7483620726092762,-0.3768150136530712,0.700528858537484,-0.4843069112214728,0.5314679450737683,703,50,466,106,304,319,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.55,-0.49999999887726,0.549999998588886
1693325681688389778,-0.10244183358784101,-0.2504127959330913,0.7596435476606078,2.0378241134039614,-0.10665764309544704,0.7637272812409629,-0.2808498288494957,0.7036152310337368,-0.3861395176722469,0.53185303926549,826,33,594,104,439,320,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.55,-0.399999999919138,0.55000000274909
1693325715763315916,-0.006209011152414873,-0.25036404916219657,0.7677336324084385,1.9895447762367036,-0.009480932864384947,0.7702663497160142,-0.1814171896922686,0.7075650253791028,-0.2897050786940134,0.531453741814578,953,27,726,101,571,322,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.55,-0.299999997211624,0.550000000198717
1693325764036633253,0.0726591454490787,-0.2503542837150905,0.8059619436425323,1.7432830380130355,0.07298189687086673,0.8045547734321895,-0.0892405298466365,0.7234915289691031,-0.18513444960498707,0.543360318828414,1060,-13,848,83,714,308,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.55,-0.200000000558415,0.54999999831898
1693325808635110378,0.1872757537199439,-0.250287192172992,0.7813894204182823,1.9066979135865016,0.19052440388492947,0.7884670027944781,0.019766424440227734,0.7203802389016232,-0.08851686058525951,0.5468060316073554,1212,9,991,89,845,305,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.55,-0.100000000387228,0.54999999907223
1693325859079870939,-0.24317247518275356,-0.2503637340530826,0.767386533221533,-2.3367335983435615,-0.24646803127445568,0.7760101330054355,-0.07364727666629317,0.7528894234904636,0.005577300839503085,0.5641029659827184,643,15,869,47,972,284,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.55,-1.6086722440245e-09,0.550000003133449
1693325901840743542,-0.12849908228147325,-0.25039001641071856,0.795835761282496,-2.1338812939742238,-0.1279621419565908,0.7985281684601482,0.03660236266643878,0.75146168735823,0.10100634707825223,0.5575462951707035,799,-10,1013,51,1100,294,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.55,0.100000001853495,0.550000000058066
1693325948276865005,-0.026223859756172266,-0.25042233576360484,0.7995922587187312,-2.1054927534268644,-0.02502824693496687,0.7995237274858852,0.14429643942115045,0.7540574279940628,0.204336382661453,0.558796859893571,933,-9,1153,50,1238,294,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.55,0.200000000875377,0.549999998565198
1693325992875196695,0.0767109541978524,-0.2504663749525841,0.8036628334400999,-2.072874723465376,0.07683567146383828,0.8021467430476704,0.24757940487450264,0.7451436015983621,0.30095990137880585,0.5483493321478636,1065,-10,1287,63,1367,309,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.55,0.299999999006773,0.549999999107475
1693326031961497068,0.16473848806516173,-0.2503149111381813,0.7826036529910663,-2.2260287265356187,0.16574752661397782,0.790509725184103,0.34130570517408093,0.7442188732398216,0.4059567548348477,0.5519183172262287,1180,6,1408,66,1506,306,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.55,0.399999999650271,0.549999999078281
1693326066704659700,0.2548956555232391,-0.25034684002298524,0.7623067964511847,-2.3535246795223492,0.2583987113193368,0.7715251933445428,0.4359441002869646,0.7392095269816471,0.5043903975420638,0.5507572905302814,1300,31,1530,74,1636,309,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.55,0.499009933905287,0.54832497671146
1693326111470228195,0.31802800770669953,-0.2502885595570348,0.7179158865764919,-2.3532188547394477,0.3236432327487267,0.7284406339533803,0.4995670310829601,0.6946405284693061,0.5679021458376194,0.5028017856295405,1386,85,1615,130,1724,372,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.55,0.56220894078625,0.504053294683013
1693326154398438931,0.36314728022098125,-0.25010649575979726,0.6757996825689093,-2.352957694727267,0.36982298438411493,0.6854288308885279,0.5448268880000934,0.6502018512840938,0.615195817415532,0.4581977455526787,1448,139,1677,186,1791,431,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.55,0.607302964464509,0.462045603911337
1693326204341604233,-0.3148440094081236,-0.2503334005359621,0.7204936978633065,2.353236538130873,-0.32091749327651653,0.7254200649160598,-0.4979051164012946,0.7121916414875562,-0.6177236503062286,0.5602548034833358,542,76,305,89,123,279,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.65,-0.632918062579276,0.567079786031137
1693326247269799232,-0.2566872201351934,-0.2503816381913744,0.7612439404354456,2.353599460071184,-0.26051930144195434,0.7651930282327296,-0.4395634637708263,0.7492340721451538,-0.5572980356403789,0.5954795870881344,624,28,386,44,210,234,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.65,-0.574733976290714,0.60767617405596
1693326301556218863,-0.1800346295007128,-0.2504003622897327,0.7987246405008543,2.353949780041753,-0.176993154657706,0.7993029714936128,-0.36143066978371574,0.7837974439074669,-0.4801568797530547,0.6228015355943617,735,-12,492,3,318,200,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.65,-0.498066826272816,0.644978047234534
1693326352000895262,-0.08509854581809183,-0.25048534427296515,0.8140945550084824,2.298866797284905,-0.0899706822361829,0.8231104904188781,-0.2667403212000848,0.7895319160700637,-0.3846357319586312,0.6264534909906061,849,-39,617,-2,448,197,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.65,-0.399999998808209,0.650000000005299
1693326396766156197,0.01424833979957743,-0.2504504204027409,0.817457453298122,2.2825686503357163,0.011140023407059977,0.8199821056063815,-0.16876344001614904,0.8068436230699135,-0.29999773564989385,0.6534548277566574,980,-33,746,-21,564,164,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.65,-0.300000000316061,0.649999998623344
1693326437856790066,0.11606979847554823,-0.2503983329454989,0.8119084983514208,2.313507034437309,0.11949694573410183,0.809513979928366,-0.06744957050949037,0.8086548122388001,-0.19728904648129061,0.6573004191496408,1120,-18,878,-21,702,161,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.65,-0.200000002497178,0.649999998776146
1693326489136901855,0.20995219798426662,-0.2503911418566227,0.7862354972261089,2.3553760490567854,0.21315589945481334,0.7938089260317602,0.03432702034938408,0.7931603220611976,-0.1026700037113818,0.6397718324070361,1241,3,1010,0,828,185,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.65,-0.10831032593776,0.632057106904822
1693326536240271091,0.27965179418661973,-0.25031693873160116,0.7469670232164509,2.355591119332491,0.28260907004802005,0.7514353963521044,0.10655932673201242,0.7550646332309403,-0.03190200318357192,0.6000646694312594,1332,56,1104,48,922,237,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.65,-0.0386562100338186,0.592746705461432
1693326577498105764,-0.13098224490206878,-0.25045345403103514,0.8149131325379009,-2.3554064788003175,-0.13506157222060775,0.8082692616735249,0.04128911786207252,0.806468863731245,0.12573175365633116,0.6225040597649243,790,-22,1019,-16,1132,211,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.65,0.113479254995653,0.600395824545304
1693326620258912563,-0.041566926570063695,-0.2504777776655299,0.8306667874568423,-2.3550813934439505,-0.04527474056104671,0.8247527202300471,0.1250469744122669,0.8195549404963609,0.21285498235028635,0.6331451645596363,907,-40,1127,-30,1247,199,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.65,0.202837101177051,0.616146140528944
1693326672708188057,0.05236127962303362,-0.2504911412848718,0.829559079610092,-2.35420746573629,0.049055016880314384,0.8214972353891968,0.22910286345794612,0.8098086440506327,0.2987865613875335,0.6154027330881364,1029,-34,1261,-16,1361,223,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.65,0.296376750710791,0.61520392278242
1693326712629574299,0.14065944765251104,-0.2503473393439908,0.8121391022270328,-2.354178692396765,0.13887519045932828,0.8082041789163644,0.3157355287557753,0.7881559540507054,0.3892377528218092,0.5985209488295167,1145,-16,1373,12,1481,246,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.65,0.384766717671189,0.597841969267528
1693326763241183996,0.21685164484506547,-0.25037607259438355,0.7827561911053948,-2.353752516213189,0.21937541887969486,0.7939172937014509,0.3955792868981478,0.7582143394375059,0.46741254364439133,0.5674346986556239,1249,3,1477,50,1586,287,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.65,0.460955374106146,0.568655677249932
1693326809008680344,0.278182438384725,-0.2503188800134582,0.7476367012156182,-2.353450837321892,0.28204295952184677,0.7579741651511337,0.45529248421096113,0.7223793985910227,0.5290701146742582,0.5332119414957126,1331,48,1556,95,1670,332,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.65,0.52230470172345,0.533676442866385
1693326855110289574,0.3255755840343242,-0.25023801549464786,0.7115686537892887,-2.353121087926927,0.33107938095726863,0.7204283626331315,0.504419773630855,0.6850104257501284,0.5740573353684115,0.49365827282281677,1396,95,1622,142,1733,384,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.65,0.569706489435806,0.497762385294367
1693326905387814522,-0.2779551273379425,-0.2503755082587251,0.7477636152073653,2.35352848383777,-0.2827230244171147,0.7510369839817167,-0.46143606124644526,0.7384061667409302,-0.5795195097831705,0.5813654798551335,594,45,356,57,178,252,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.75,-0.596025727474593,0.594227022525277
1693326945643156767,-0.22133462134086712,-0.25043117126341236,0.7805037367046095,2.353698731862311,-0.22472544316490248,0.786179368591863,-0.4030764042132019,0.7700704739743007,-0.5240592208357648,0.6105803548654222,672,3,436,19,257,215,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.75,-0.53936894835402,0.626900974782519
1693326989239401340,-0.1517886706948879,-0.2503830657606515,0.808679439231869,2.3540664185752114,-0.15121884736147606,0.8104496695071742,-0.3316080611513191,0.7949299467030738,-0.4582678044716503,0.6371106226435628,769,-25,532,-10,349,182,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.75,-0.469795495574973,0.65489903264849
1693327029828688145,-0.07112603960568667,-0.2505225122463537,0.8271710930322829,2.354119667818358,-0.07617261085539213,0.8283285758730132,-0.2583490411648667,0.8101695526259978,-0.3772126164351872,0.6539079934905531,867,-45,629,-27,460,162,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.75,-0.389063520178492,0.6733444110088
1693327062734799385,0.015958318104381197,-0.2504767785571904,0.8321416690089307,2.354992736494106,0.013431274836277969,0.8341234284778266,-0.17386124511528336,0.8265377004646184,-0.3051648257668337,0.6872948601439682,983,-50,740,-45,559,121,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.75,-0.30231989883197,0.678096553462359
1693327099315648794,0.10133041408820122,-0.2504325304839147,0.8220436689698234,2.3552249209214695,0.10411289974684532,0.822495073843609,-0.10359133025462082,0.8088324513566908,-0.2181434638375262,0.6791063061361445,1100,-34,831,-22,675,133,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.75,-0.216999072678875,0.667957472731023
1693327138568603039,0.17840521421912503,-0.25036648522570054,0.7995527376406028,2.355396074727025,0.18376566434152766,0.7999021835133026,-0.005006248541548526,0.8007006773549787,-0.13819684840136984,0.6573682866057777,1203,-5,959,-10,781,162,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.75,-0.1399645552926,0.645416951505432
1693327174314432383,0.2431525565931303,-0.25036733749454126,0.7693327054580268,2.355518671923518,0.24681925727434295,0.7737944951572961,0.06820325370550334,0.776500316483049,-0.07030171376671915,0.626885019366212,1285,28,1054,21,871,202,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.75,-0.0751178426159215,0.615154859274029
1693327213567407370,-0.11135527144182467,-0.2504063207742692,0.8198791392763332,-2.3552849217093783,-0.11437212354591603,0.810287115266816,0.06370010745931491,0.8043902473066386,0.1461386348476293,0.6251398950503052,817,-24,1048,-13,1159,208,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.75,0.133099059317135,0.605302594637964
1693327252319323063,-0.03500751353120496,-0.2504675244150265,0.8311646577772733,-2.3551128644990813,-0.03903698243580982,0.8174201391200516,0.1466998647811314,0.8124831640687148,0.22123463568959512,0.6348395981531321,915,-31,1155,-21,1258,197,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.75,0.209407134918349,0.616652392096992
1693327296583742380,0.04422167629648947,-0.2504939433430562,0.8303516077916104,-2.3542416284302234,0.04596248353630873,0.8239281433195697,0.2250836519614538,0.8047661380789001,0.29436683849506073,0.6192791316876856,1025,-37,1256,-10,1355,218,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.75,0.288252756796554,0.615982890702742
1693327340513815880,0.11987310655480815,-0.2503703826064631,0.8177516802349314,-2.3542107615346315,0.12035786290535648,0.8169827422907971,0.2965718485086381,0.797744447979116,0.3697833472860414,0.6053348857985885,1121,-27,1348,0,1455,237,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.75,0.363965804704354,0.60343362162442
1693327383107939005,0.18780820769327308,-0.25041284710427775,0.7955981939860257,-2.353807253343523,0.18993187532615963,0.7975319151496012,0.36665914314349357,0.7741782984041449,0.4409838292804449,0.5842922213542063,1211,-2,1439,30,1550,265,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.75,0.431908060386638,0.581478993769796
1693327423864408255,0.24552350880641768,-0.2503621116679324,0.7677561998638291,-2.3535743354058316,0.24924023567136702,0.7771247262305302,0.42294116949201943,0.7439078148400381,0.4978389059809632,0.555343230765227,1288,24,1513,68,1627,303,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.75,0.489643198933056,0.553725610009499
1693327473640799761,0.2927189211922024,-0.25031302938500605,0.7375074085125473,-2.3533888078505787,0.29718273347449475,0.7467691865461357,0.47100691722302535,0.711235424848225,0.544229160676819,0.5217922820718652,1351,62,1577,109,1691,347,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.75,0.536867703077391,0.523571638400198
