ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693299919811246872,-0.05717677333525972,-0.2002253359782239,0.829424779883142,-8.706126860869289e-05,-0.05266576331988998,0.8320995394131346,-0.04714945277365856,0.5288865606789652,-0.08025651776633323,0.2374035860036462,896,-7,899,354,851,727,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.35,-0.0866989652919723,0.233973673708276
1693299928831136942,0.024515299932624246,-0.20026283295011232,0.8320839514089238,0.00023398516796913725,0.030594913975323247,0.8309474674712521,0.034697428988288696,0.5289792305310741,0.0011694546828996313,0.24003984319446903,998,-4,1003,355,959,724,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.35,-0.00550422281854068,0.236638760472518
1693299938017897606,0.10358426334272067,-0.20031186740586537,0.8218012057182391,0.0007254980368804414,0.10916843198687205,0.8279589445845803,0.1119882117687145,0.5200929354203389,0.07528194290716608,0.22988624513320854,1094,1,1101,367,1057,738,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.1,0.35,0.0738240577488195,0.226381268211081
1693299946202921867,0.17557966196808958,-0.20030936904265204,0.8007512629681044,0.0009372228825769,0.17939235777080287,0.8065102824428564,0.18197814944167842,0.4973757742613594,0.1469959782075798,0.20850200229621518,1180,27,1190,396,1152,767,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.2,0.35,0.145784148811797,0.205401302841407
1693299954053306580,0.23700301252666137,-0.20028468314290765,0.7727903560864549,0.0011240394793352645,0.24097216389814757,0.7737257566193855,0.2421298132999661,0.46820352266636245,0.20626882071919178,0.18044117323957354,1256,66,1267,433,1231,805,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.35,0.20718454101501,0.177523112256631
1693299962571986198,0.2871380436549681,-0.20027066001891602,0.7417781105018681,0.0013531743467461075,0.2916444024653683,0.7426693188912006,0.2901481760463528,0.438265437099102,0.25682544160209747,0.1480651177169079,1319,103,1329,471,1299,849,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.35,0.257342251095702,0.146588373162621
1693299971257727861,0.3270145902179645,-0.20012931545017978,0.7105768802596422,0.0015827296899570578,0.3290456576169235,0.7132925445424113,0.3323709181309829,0.40765191502015075,0.29577133610657064,0.11586572349103075,1366,138,1384,510,1352,893,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.35,0.297247967836624,0.115473950350703
1693299980277413130,0.3583769189905651,-0.20007063596254576,0.6809819929715772,0.0014019090551500878,0.35959232967073007,0.680595132276756,0.3609782439598964,0.37632859296166926,0.3270313669876344,0.08604749532620593,1405,177,1422,550,1395,934,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.35,0.328598648820367,0.0859166277840622
1693299990132660866,0.3829200277514594,-0.2000084733307888,0.6537878954187024,0.0014218654810290742,0.38542498577958245,0.6564662333353273,0.3872586470511312,0.34988124201875437,0.35006086060528835,0.061462067824589406,1438,206,1457,584,1427,968,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.35,0.353156300483839,0.0587558518750879
1693299999653743505,-0.34250868749007646,-0.20014887117831362,0.6965714695978138,-0.001333833369803673,-0.3410257980160142,0.704979432111183,-0.3301732016874147,0.3982196210988452,-0.36422943338689484,0.10226370881340174,533,136,529,515,462,910,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.45,-0.37227330578272,0.101479885358386
